time,switch_id,gfe,g_usip,rfip,disp_pakt,disp_byte,mean_pkt,mean_byte,gsp,avg_durat,avg_flow_dst,rate_pkt_in,disp_interval,label
"11/15/2022, 09:05:58",1,1085,8,0,0.39198264,41.55015979,0,0,1085,4.98E+17,6288,3417.8,7.55E+16,4
"11/15/2022, 09:07:05",1,21,9,0,0,0,0,0,21,4.98E+17,5255,3436.8,6.94E+16,4
"11/15/2022, 09:10:18",1,1109,228,0,0,0,0,0,1109,4.91E+17,6362,3964.6,7.57E+16,4
"11/15/2022, 09:11:16",1,1,5,0,0,0,0,0,1,4.94E+17,5291,3983.6,7.01E+16,4
"11/15/2022, 09:11:58",1,11,23,0,0,0,0,0,11,4.99E+17,5302,3999,6.91E+16,4
"11/15/2022, 09:13:16",1,17,22,0,0,0,0,0,17,4.91E+17,5310,4021.8,6.69E+16,4
"11/15/2022, 09:13:33",1,14,14,0,0,0,0,0,14,4.97E+17,5324,4028,6.93E+16,4
"11/15/2022, 09:14:09",1,10,10,0,0,0,0,0,10,4.89E+17,5334,4041,6.81E+16,4
"11/15/2022, 09:14:42",1,24,24,0,0,0,0,0,24,4.97E+17,5358,4057.2,6.87E+16,4
"11/15/2022, 09:14:55",1,2,2,0,0,0,0,0,2,4.99E+17,5360,4058.6,6.92E+16,4
"11/15/2022, 09:15:08",1,14,14,0,0,0,0,0,14,4.95E+17,5374,4062.2,7.08E+16,4
"11/15/2022, 09:15:36",1,18,18,0,0,0,0,0,18,4.99E+17,5392,4070.6,6.96E+16,4
"11/15/2022, 09:16:07",1,21,20,0,0,0,0,0,21,4.88E+17,5413,4077.4,7.03E+16,4
"11/15/2022, 09:17:43",1,4622,230,0,0,0,0,0,4622,4.86E+17,10034,4480.8,6.37E+16,4
"11/15/2022, 09:18:17",1,15,15,0,0,0,0,0,15,5.04E+17,5445,4500.2,6.30E+16,4
"11/15/2022, 09:18:35",1,28,28,0,0,0,0,0,28,4.91E+17,5473,4507,6.17E+16,4
"11/15/2022, 09:18:43",1,11,11,0,0,0,0,0,11,4.94E+17,5484,4510.8,6.55E+16,4
